시설명,시설유형,주소,위도,경도,데이터출처
202230300000800783,CCTV,서울특별시 송정길 36,37.549374,127.063598,주변지역_추가본
202230300000800824,CCTV,서울특별시 송정10길 3-1,37.549422,127.066096,주변지역_추가본
202230300000800583,CCTV,서울특별시 송정길 36,37.5490531,127.0637435,주변지역_추가본
202230300000800782,CCTV,서울특별시 송정길 70,37.551319,127.065826,주변지역_추가본
202230300000800591,CCTV,서울특별시 송정8길 4,37.549652,127.0652847,주변지역_추가본
202230300000800086,CCTV,서울특별시 아차산로15길 3,37.543457,127.0621109,주변지역_추가본
202230300000800810,CCTV,서울특별시 아차산로 120,37.544041,127.057404,주변지역_추가본
202230300000800362,CCTV,서울특별시 송정6길 8,37.5494194,127.0650939,주변지역_추가본
202230300000800598,CCTV,서울특별시 송정18가길 15-17,37.5539207,127.0684356,주변지역_추가본
202230300000801037,CCTV,서울특별시 가람길 283 (용답동),37.5595245,127.0695648,주변지역_추가본
202230300000801124,CCTV,서울특별시 아차산로11가길 3,37.5464098,127.0603565,주변지역_추가본
202230300000800781,CCTV,서울특별시 송정18가길 15-20,37.554053,127.067857,주변지역_추가본
202230300000800129,CCTV,서울특별시 성덕정21길 9,37.5375633,127.0569,주변지역_추가본
202230300000800573,CCTV,서울특별시 광나루로8길 22,37.5474357,127.0649719,주변지역_추가본
202230300000800768,CCTV,서울특별시 아차산로17길 57,37.54704,127.0659,주변지역_추가본
202230300000800717,CCTV,서울특별시 송정18가길 21-1,37.55427,127.06901,주변지역_추가본
202230300000801093,CCTV,서울특별시 성수이로 147 (성수동2가),37.5478057,127.0578689,주변지역_추가본
202230300000801120,CCTV,서울특별시 자동차시장3길 99,37.558333,127.067397,주변지역_추가본
202230300000800784,CCTV,서울특별시 송정길 8,37.548761,127.060386,주변지역_추가본
202230300000801035,CCTV,서울특별시 자동차시장1길 63 (용답동),37.5609283,127.0645141,주변지역_추가본
202230300000800832,CCTV,서울특별시 송정12라길 15-1,37.549994,127.067214,주변지역_추가본
202230300000800373,CCTV,서울특별시 동일로43길 9,37.5546607,127.0698623,주변지역_추가본
202230300000800581,CCTV,서울특별시 동일로59가길 22,37.558834,127.072731,주변지역_추가본
202230300000800601,CCTV,서울특별시 송정18가길 35,37.555498,127.069521,주변지역_추가본
202530400000800144,CCTV,서울특별시 광진구 자양로19길 48-4 (자양동),37.53846,127.08097,주변지역_추가본
202530400000800755,CCTV,서울특별시 광진구 용마도시자연공원-유화교,37.56512,127.0974,주변지역_추가본
202530400000801024,CCTV,서울특별시 광진구 군자로 127 세종대 기숙사 코너,37.55368,127.07347,주변지역_추가본
202530400000800025,CCTV,서울특별시 광진구 자양로26길 95,37.54019,127.08915,주변지역_추가본
202530400000800983,CCTV,서울특별시 광진구 아차산로 511 (광장동),37.54215,127.09821,주변지역_추가본
202530400000801003,CCTV,"서울특별시 광진구 구의강변로 84 (구의동, 세양아파트)",37.53708,127.0938,주변지역_추가본
202530400000800257,CCTV,서울특별시 광진구 능동로53길 24-9 (중곡동),37.56723,127.0835,주변지역_추가본
202530400000800625,CCTV,서울특별시 광진구 천호대로 115길 29,37.5571,127.08394,주변지역_추가본
202530400000800924,CCTV,서울특별시 광진구 긴고랑로42길 3-28,37.55893,127.09438,주변지역_추가본
202530400000800912,CCTV,서울특별시 광진구 능동로30길 38,37.55321,127.07942,주변지역_추가본
202530400000800846,CCTV,서울특별시 광진구 아차산로59길 49,37.54056,127.09067,주변지역_추가본
202530400000800543,CCTV,서울특별시 광진구 천호대로 114길 58,37.55323,127.08162,주변지역_추가본
202530400000801182,CCTV,서울특별시 광진구 아차산로23길 31 (화양동),37.54336,127.06655,주변지역_추가본
202530400000800406,CCTV,서울특별시 광진구 용마산로28길 24 (중곡동),37.56791,127.08702,주변지역_추가본
202530400000800841,CCTV,서울특별시 광진구 구의동 3-17,37.55537,127.09911,주변지역_추가본
202530400000800803,CCTV,서울특별시 광진구 능동 237-3,37.55531,127.08359,주변지역_추가본
202530400000800775,CCTV,서울특별시 광진구 구의동3-11,37.55318,127.10115,주변지역_추가본
202530400000801243,CCTV,서울특별시 광진구 능동로 81,37.53792,127.06952,주변지역_추가본
202530400000800934,CCTV,서울특별시 광진구 천호대로136길 13,37.54879,127.09141,주변지역_추가본
202530400000800980,CCTV,서울특별시 광진구 아차산로73길 48 (광장동),37.54683,127.10224,주변지역_추가본
202530400000800990,CCTV,서울특별시 광진구 영화사로 105 (구의동),37.55396,127.09782,주변지역_추가본
202530400000800595,CCTV,서울특별시 광진구 군자동 111-2,37.55324,127.07325,주변지역_추가본
202530400000800648,CCTV,서울특별시 광진구 용마산로8마길 26,37.56131,127.09084,주변지역_추가본
202530400000800760,CCTV,서울특별시 광진구 아차산생태공원-소각장,37.55221,127.10066,주변지역_추가본
202530400000800544,CCTV,서울특별시 광진구 자양로 237-1,37.54782,127.08806,주변지역_추가본
202530400000800166,CCTV,서울특별시 광진구 자양번영로11길 37-14 (자양동),37.53695,127.07443,주변지역_추가본
202530400000801010,CCTV,서울특별시 광진구 구의강변로 69 구남초교 정문 앞,37.53711,127.09293,주변지역_추가본
202530400000801049,CCTV,서울특별시 광진구 능동로 42 (자양동),37.53453,127.0683,주변지역_추가본
202530400000800310,CCTV,서울특별시 광진구 광나루로22길 7,37.5463,127.07523,주변지역_추가본
202530400000800307,CCTV,서울특별시 광진구 아차산로25길 48 (화양동),37.54343,127.06753,주변지역_추가본
202530400000801140,CCTV,서울특별시 광진구 뚝섬로57가길 38 (자양동),37.53201,127.08161,주변지역_추가본
202530400000800366,CCTV,서울특별시 광진구 광나루로38길 67 (구의동),37.54207,127.08733,주변지역_추가본
202530400000800856,CCTV,서울특별시 광진구 구의동 3-10,37.55336,127.10222,주변지역_추가본
202530400000800164,CCTV,서울특별시 광진구 자양번영로11길 29 (자양동),37.53738,127.07507,주변지역_추가본
202530400000801036,CCTV,서울특별시 광진구 자양번영로6길 20 (자양동),37.53226,127.07681,주변지역_추가본
202530400000800956,CCTV,서울특별시 광진구 능동로 120-1,37.53974,127.07188,주변지역_추가본
202530400000800769,CCTV,서울특별시 광진구 아차산생태공원-해맞이공원,37.55996,127.10157,주변지역_추가본
202530400000800416,CCTV,서울특별시 광진구 자양로43길 123 (중곡동),37.55593,127.08901,주변지역_추가본
202530400000801058,CCTV,서울특별시 광진구 뚝섬로23길 44 (자양동),37.53715,127.06589,주변지역_추가본
202530400000801123,CCTV,서울특별시 광진구 광장로1길 23 (광장동),37.54795,127.10205,주변지역_추가본
202530400000800514,CCTV,서울특별시 광진구 아차산로58가길15,37.5359,127.09036,주변지역_추가본
202530400000800743,CCTV,서울특별시 광진구 자양4동 199-4,37.5363,127.06177,주변지역_추가본
202530400000800631,CCTV,서울특별시 광진구 용마산로22길 5-8,37.56121,127.08725,주변지역_추가본
202530400000800121,CCTV,서울특별시 광진구 천호대로122길 33 (능동),37.55211,127.08732,주변지역_추가본
202530400000800675,CCTV,서울특별시 광진구 아차산로76길 34,37.54665,127.10738,주변지역_추가본
202530400000800039,CCTV,서울특별시 광진구 아차산로53길 29 (구의동),37.53854,127.0858,주변지역_추가본
202530400000801263,CCTV,서울특별시 광진구 뚝섬로46길 64 (자양동),37.5303,127.07621,주변지역_추가본
202530400000800823,CCTV,서울특별시 광진구 광장동 5-112,37.55435,127.10407,주변지역_추가본
202530400000800786,CCTV,서울특별시 광진구 광나루로 44길 32,37.54277,127.09105,주변지역_추가본
202530400000800233,CCTV,서울특별시 광진구 능동로50길 8 (중곡동),37.56401,127.08396,주변지역_추가본
202530400000800028,CCTV,서울특별시 광진구 아차산로53길 77 (구의동),37.54073,127.08608,주변지역_추가본
202530400000800328,CCTV,서울특별시 광진구 능동로31길 12-15 (군자동),37.55639,127.0782,주변지역_추가본
202530400000800073,CCTV,서울특별시 광진구 광나루로44길 9 (구의동),37.54383,127.09155,주변지역_추가본
202530400000800049,CCTV,서울특별시 광진구 자양로53길 10 (구의동),37.55417,127.09335,주변지역_추가본
202530400000800168,CCTV,서울특별시 광진구 자양번영로7길 12-7 (자양동),37.5362,127.07578,주변지역_추가본
202530400000801198,CCTV,서울특별시 광진구 광나루로 529 (구의동),37.54512,127.08798,주변지역_추가본
202530400000800110,CCTV,서울특별시 광진구 능동로36길 12 (능동),37.55623,127.0798,주변지역_추가본
202530400000800822,CCTV,서울특별시 광진구 광장동 5-112,37.55383,127.10405,주변지역_추가본
202530400000800940,CCTV,서울특별시 광진구 천호대로 661,37.55215,127.0899,주변지역_추가본
202530400000800472,CCTV,서울특별시 광진구  천호대로102길 58 (군자동),37.55673,127.07315,주변지역_추가본
202530400000801220,CCTV,서울특별시 광진구 동일로 341 (중곡동),37.5615,127.07475,주변지역_추가본
202530400000800302,CCTV,서울특별시 광진구 군자로3길 25-16 (화양동),37.54373,127.07061,주변지역_추가본
202530400000800240,CCTV,서울특별시 광진구 천호대로121길 39 (중곡동),37.55682,127.08643,주변지역_추가본
202530400000800740,CCTV,서울특별시 광진구 천호대로140길 60,37.54433,127.09974,주변지역_추가본
202530400000800674,CCTV,서울특별시 광진구 자양로44길 113,37.55089,127.09696,주변지역_추가본
202530400000800435,CCTV,서울특별시 광진구 능동로3다길 4 (자양동),37.53398,127.06502,주변지역_추가본
202530400000800604,CCTV,서울특별시 광진구 천호대로138길 40,37.54739,127.0921,주변지역_추가본
202530400000800004,CCTV,서울특별시 광진구 아차산로 636 (광장동),37.54891,127.10899,주변지역_추가본
202530400000800217,CCTV,서울특별시 광진구 면목로 93 (중곡동),37.56199,127.07904,주변지역_추가본
202530400000800800,CCTV,서울특별시 광진구 구의강변로 69,37.53804,127.09237,주변지역_추가본
202530400000801271,CCTV,서울특별시 광진구 광나루로30나길 17 (구의동),37.54358,127.08268,주변지역_추가본
202530400000801055,CCTV,서울특별시 광진구 동일로4길 51 (자양동),37.53596,127.06357,주변지역_추가본
202530400000801231,CCTV,서울특별시 광진구 능동로 433 (중곡동),37.56755,127.08499,주변지역_추가본
202530400000801199,CCTV,서울특별시 광진구 자양로 216 (구의동),37.54593,127.08628,주변지역_추가본
202530400000800265,CCTV,서울특별시 광진구 용마산로27길 10 (중곡동),37.56732,127.08582,주변지역_추가본
202530400000800886,CCTV,서울특별시 광진구 아차산로 25길 27,37.54261,127.06706,주변지역_추가본
202530400000800357,CCTV,서울특별시 광진구 자양번영로2길 55 (자양동),37.53006,127.07796,주변지역_추가본
202530400000800053,CCTV,서울특별시 광진구 영화사로16나길 21 (구의동),37.55324,127.09606,주변지역_추가본
202530400000801171,CCTV,서울특별시 광진구 동일로38길 17-5 (군자동),37.55152,127.07046,주변지역_추가본
202530400000800422,CCTV,서울특별시 광진구 능동로32길 82-26,37.55332,127.08552,주변지역_추가본
202530400000800387,CCTV,서울특별시 광진구 아차산로39길 11 (자양동),37.53857,127.07718,주변지역_추가본
202530400000801168,CCTV,서울특별시 광진구 광진구천호대로120길16,37.55348,127.08655,주변지역_추가본
202530400000800091,CCTV,서울특별시 광진구 면목로 27 (군자동),37.55671,127.07609,주변지역_추가본
202530400000801165,CCTV,서울특별시 광진구 용마산로1길 69 (중곡동),37.55595,127.08476,주변지역_추가본
202530400000800643,CCTV,서울특별시 광진구 용마산로 160,37.56804,127.08617,주변지역_추가본
202530400000800491,CCTV,서울특별시 광진구 용마산로33길 41,37.57023,127.08382,주변지역_추가본
202530400000801112,CCTV,서울특별시 광진구 뚝섬로 741 (구의동),37.53442,127.09112,주변지역_추가본
202530400000801270,CCTV,서울특별시 광진구 광나루로40길 80-4 (구의동),37.54129,127.08875,주변지역_추가본
202530400000800691,CCTV,서울특별시 광진구 아차산로60길 13-8,37.53804,127.09237,주변지역_추가본
202530400000801197,CCTV,서울특별시 광진구 천호대로 665-2,37.55185,127.08944,주변지역_추가본
202530400000800283,CCTV,서울특별시 광진구 용마산로8가길 26 (중곡동),37.56092,127.0888,주변지역_추가본
202530400000800297,CCTV,서울특별시 광진구 아차산로25길 27 (화양동),37.54283,127.06716,주변지역_추가본
202530400000801183,CCTV,서울특별시 광진구 광나루로20가길 14 (화양동),37.54521,127.07499,주변지역_추가본
202530400000800976,CCTV,서울특별시 광진구 아차산로70길 62 (광장동),37.5416,127.10094,주변지역_추가본
202530400000800079,CCTV,서울특별시 광진구 아차산로63길 37 (구의동),37.54131,127.09216,주변지역_추가본
202530400000801257,CCTV,서울특별시 광진구 천호대로 541,37.55772,127.07862,주변지역_추가본
202530400000800759,CCTV,서울특별시 광진구 아차산생태공원-공원입구,37.55258,127.09969,주변지역_추가본
202530400000801000,CCTV,서울특별시 광진구 자양로50길 13 (구의동),37.55215,127.09313,주변지역_추가본
202530400000801076,CCTV,서울특별시 광진구 용마산로3길 57 (중곡동),37.55777,127.08332,주변지역_추가본
202530400000801119,CCTV,서울특별시 광진구 광나루로15길 23,37.54908,127.06954,주변지역_추가본
202530400000800289,CCTV,서울특별시 광진구 긴고랑로46가길 36 (중곡동),37.55864,127.09525,주변지역_추가본
202530400000800741,CCTV,서울특별시 광진구 천호대로140길 60,37.54464,127.09932,주변지역_추가본
202530400000800151,CCTV,서울특별시 광진구 뚝섬로50길 28 (자양동),37.53119,127.07791,주변지역_추가본
202530400000800206,CCTV,서울특별시 광진구 동일로18나길 24 (자양동),37.53866,127.06529,주변지역_추가본
202530400000800807,CCTV,서울특별시 광진구 광장동 236-1,37.54308,127.10213,주변지역_추가본
202530400000800622,CCTV,서울특별시 광진구 군자로6길 51,37.54581,127.0723,주변지역_추가본
202530400000800559,CCTV,서울특별시 광진구 광나루로 14길 31,37.54634,127.06813,주변지역_추가본
202530400000800898,CCTV,서울특별시 광진구 천호대로116길 97,37.55263,127.08133,주변지역_추가본
202530400000800261,CCTV,서울특별시 광진구 면목로11길 20 (중곡동),37.56705,127.08054,주변지역_추가본
202530400000801188,CCTV,"서울특별시 광진구 아차산 능선, 긴골지구쪽",37.56849,127.10314,주변지역_추가본
202530400000801129,CCTV,"서울특별시 광진구 아차산로55길 23 (구의동, 신일아트빌라)",37.53835,127.08643,주변지역_추가본
202530400000800155,CCTV,서울특별시 광진구 자양로3길 49 (자양동),37.52914,127.08391,주변지역_추가본
202530400000800368,CCTV,서울특별시 광진구 광장로5길 12 (광장동),37.54822,127.10506,주변지역_추가본
202530400000800915,CCTV,서울특별시 광진구 용마산로5길 40-22,37.55849,127.08544,주변지역_추가본
202530400000801142,CCTV,서울특별시 광진구 뚝섬로64길 45 (자양동),37.53239,127.08891,주변지역_추가본
202530400000800504,CCTV,서울특별시 광진구 군자로 183,37.55677,127.07821,주변지역_추가본
202530400000800183,CCTV,서울특별시 광진구 자양강변길 73 (자양동),37.53274,127.0637,주변지역_추가본
202530400000800403,CCTV,서울특별시 광진구 용마산로3길 98 (중곡동),37.55732,127.0831,주변지역_추가본
202530400000801084,CCTV,서울특별시 광진구 동일로 399 (중곡동),37.56635,127.07749,주변지역_추가본
202530400000800525,CCTV,서울특별시 광진구 자양번영로1길15,37.53058,127.07412,주변지역_추가본
202530400000800341,CCTV,서울특별시 광진구 뚝섬로50길 6 (자양동),37.53221,127.07832,주변지역_추가본
202530400000800695,CCTV,서울특별시 광진구 광나루로56길 86 (구의동),37.53735,127.09452,주변지역_추가본
202530400000800296,CCTV,서울특별시 광진구 아차산로23길 68 (화양동),37.54517,127.06748,주변지역_추가본
202530400000800212,CCTV,서울특별시 광진구 긴고랑로7길 11 (중곡동),37.56405,127.07937,주변지역_추가본
202530400000800805,CCTV,서울특별시 광진구 화양동 523-2,37.54508,127.07627,주변지역_추가본
202530400000800015,CCTV,서울특별시 광진구 광나루로40길 17 (구의동),37.54403,127.08944,주변지역_추가본
202530400000800725,CCTV,서울특별시 광진구 천호대로 760,37.54635,127.09823,주변지역_추가본
202530400000800900,CCTV,서울특별시 광진구 능동로34길 11-19,37.55545,127.08079,주변지역_추가본
202530400000800390,CCTV,서울특별시 광진구 아차산로41길 16 (자양동),37.53858,127.07891,주변지역_추가본
202530400000800046,CCTV,서울특별시 광진구 자양로37가길 10 (구의동),37.54771,127.08726,주변지역_추가본
202530400000800599,CCTV,서울특별시 광진구 워커힐로 32,37.54473,127.09759,주변지역_추가본
202530400000800935,CCTV,서울특별시 광진구 천호대로136길 64,37.54719,127.08952,주변지역_추가본
202530400000800467,CCTV,서울특별시 광진구 아차산로25길 20-9 (화양동),37.54213,127.06739,주변지역_추가본
202530400000800109,CCTV,서울특별시 광진구 천호대로110길 34 (능동),37.55581,127.07947,주변지역_추가본
202530400000800059,CCTV,서울특별시 광진구 자양로49길 15-2 (구의동),37.55289,127.09189,주변지역_추가본
202530400000800860,CCTV,서울특별시 광진구 구의동 3-8,37.55713,127.10434,주변지역_추가본
202530400000800662,CCTV,서울특별시 광진구 자양로 130,37.5395,127.08337,주변지역_추가본
202530400000800327,CCTV,서울특별시 광진구 군자로 38 (화양동),37.5465,127.0703,주변지역_추가본
202530400000800789,CCTV,서울특별시 광진구 동일로28길 16,37.54625,127.06801,주변지역_추가본
202530400000801160,CCTV,서울특별시 광진구 용마산로28길 30 (중곡동),37.56764,127.08797,주변지역_추가본
202530400000800323,CCTV,서울특별시 광진구 자양로15길 108 (자양동),37.5344,127.07795,주변지역_추가본
202530400000800352,CCTV,서울특별시 광진구 아차산로59길 56,37.54085,127.09086,주변지역_추가본
202530400000800783,CCTV,서울특별시 광진구 능동로 216,37.55167,127.08878,주변지역_추가본
202530400000800745,CCTV,서울특별시 광진구 광장동 344-10,37.54904,127.1074,주변지역_추가본
202530400000800869,CCTV,서울특별시 광진구 용마산로 33길 25,37.57018,127.08446,주변지역_추가본
202530400000800092,CCTV,서울특별시 광진구 면목로6길 18 (군자동),37.55611,127.07658,주변지역_추가본
202530400000801097,CCTV,서울특별시 광진구 용마산로6길 13 (중곡동),37.55744,127.08874,주변지역_추가본
202530400000801193,CCTV,서울특별시 광진구 능동로 90,37.53824,127.07089,주변지역_추가본
202530400000800415,CCTV,서울특별시 광진구 긴고랑로38길 14 (중곡동),37.55843,127.09036,주변지역_추가본
202530400000800909,CCTV,서울특별시 광진구 능동로30길 8,37.5541,127.07856,주변지역_추가본
202530400000800329,CCTV,서울특별시 광진구 자양로30길 29 (구의동),37.54359,127.08645,주변지역_추가본
202530400000800907,CCTV,서울특별시 광진구 능동로32길 139,37.55272,127.08575,주변지역_추가본
202530400000800684,CCTV,서울특별시 광진구 영화사로9나길 32,37.55759,127.09572,주변지역_추가본
202530400000800961,CCTV,서울특별시 광진구 화양동 4-14,37.54098,127.07155,주변지역_추가본
202530400000801019,CCTV,서울특별시 광진구 능동로 209 (군자동),37.5529,127.07235,주변지역_추가본
202530400000800704,CCTV,서울특별시 광진구 아차산로32길 17 (자양동),37.53926,127.06823,주변지역_추가본
202530400000800305,CCTV,서울특별시 광진구 능동로13길 88 (화양동),37.54545,127.06866,주변지역_추가본
202530400000800791,CCTV,서울특별시 광진구 영화사로 139,37.55218,127.10131,주변지역_추가본
202530400000800340,CCTV,서울특별시 광진구 자양번영로8길 7 (자양동),37.53443,127.07662,주변지역_추가본
202530400000800801,CCTV,서울특별시 광진구 동일로28길 16,37.54655,127.06769,주변지역_추가본
202530400000800398,CCTV,서울특별시 광진구 뚝섬로37길 28 (자양동),37.53545,127.07557,주변지역_추가본
202530400000800732,CCTV,서울특별시 광진구 아차산로73길 15 (광장동),37.54594,127.1039,주변지역_추가본
202530400000800606,CCTV,서울특별시 광진구 자양로 35,37.53091,127.08628,주변지역_추가본
202530400000800370,CCTV,서울특별시 광진구 광장로1길 19 (광장동),37.54783,127.10197,주변지역_추가본
202530400000800781,CCTV,서울특별시 광진구 영화사로 7길 25,37.55673,127.09204,주변지역_추가본
202530400000801008,CCTV,서울특별시 광진구 강변역로2길 18 (구의동),37.5373,127.09119,주변지역_추가본
202530400000800502,CCTV,서울특별시 광진구 천호대로 798,37.54562,127.10196,주변지역_추가본
202530400000800402,CCTV,서울특별시 광진구 뚝섬로27길 43 (자양동),37.53781,127.0662,주변지역_추가본
202530400000800533,CCTV,서울특별시 광진구 동일로28길54,37.54592,127.06948,주변지역_추가본
202530400000800498,CCTV,서울특별시 광진구 영화사로13길21,37.55514,127.09445,주변지역_추가본
202530400000800733,CCTV,서울특별시 광진구 광장로1가길 31 (광장동),37.54813,127.10059,주변지역_추가본
202530400000800057,CCTV,서울특별시 광진구 자양로44나길 39 (구의동),37.55157,127.09456,주변지역_추가본
202530400000800709,CCTV,서울특별시 광진구 긴고랑로5길 10 (중곡동),37.56471,127.07935,주변지역_추가본
202530400000800383,CCTV,서울특별시 광진구 동일로34길 19 (군자동),37.54988,127.0697,주변지역_추가본
202530400000800080,CCTV,서울특별시 광진구 구의로4길 40 (구의동),37.54045,127.09164,주변지역_추가본
202530400000801061,CCTV,서울특별시 광진구 뚝섬로46길 74 (자양동),37.52937,127.07592,주변지역_추가본
202530400000800431,CCTV,서울특별시 광진구 아차산로 63길 17 (구의동),37.54042,127.09241,주변지역_추가본
202530400000800376,CCTV,서울특별시 광진구 아차산로65길 57 (구의동),37.54239,127.09235,주변지역_추가본
202530400000800523,CCTV,서울특별시 광진구 뚝섬로703-1,37.53318,127.08757,주변지역_추가본
202530400000801180,CCTV,서울특별시 광진구 능동로17길 53 (화양동),37.5469,127.07062,주변지역_추가본
202530400000800089,CCTV,서울특별시 광진구 뚝섬로67길 23 (구의동),37.53546,127.09062,주변지역_추가본
202530400000801133,CCTV,서울특별시 광진구 동일로58길 20 (군자동),37.55718,127.07382,주변지역_추가본
202530400000800460,CCTV,서울특별시 광진구 자양로 13길 31-8 (자양동),37.53442,127.08288,주변지역_추가본
202530400000801127,CCTV,"서울특별시 광진구 광나루로38길 74 (구의동, 삼영)",37.5416,127.08715,주변지역_추가본
202530400000801105,CCTV,서울특별시 광진구 광나루로 448 (화양동),37.54539,127.07905,주변지역_추가본
202530400000801154,CCTV,서울특별시 광진구 뚝섬로30가길 18 (자양동),37.53514,127.06536,주변지역_추가본
202530400000800260,CCTV,서울특별시 광진구 동일로76길 12 (중곡동),37.56771,127.07934,주변지역_추가본
202530400000800113,CCTV,서울특별시 광진구 천호대로116길 26 (능동),37.55412,127.08363,주변지역_추가본
202530400000800908,CCTV,서울특별시 광진구 천호대로122길 33,37.55209,127.08765,주변지역_추가본
202530400000800939,CCTV,서울특별시 광진구 천호대로 548,37.55704,127.07914,주변지역_추가본
202530400000800843,CCTV,서울특별시 광진구 구의동 3-17,37.5549,127.10037,주변지역_추가본
202530400000800242,CCTV,서울특별시 광진구 천호대로119길 89 (중곡동),37.55903,127.08561,주변지역_추가본
202530400000800887,CCTV,서울특별시 광진구 군자로 3길 15,37.5444,127.07057,주변지역_추가본
202530400000800021,CCTV,서울특별시 광진구 자양로30길 43 (구의동),37.5434,127.08723,주변지역_추가본
202530400000801026,CCTV,서울특별시 광진구 군자로 70 화양슈퍼 코너,37.54971,127.07093,주변지역_추가본
202530400000800975,CCTV,서울특별시 광진구 광장로1길 27 (광장동),37.54795,127.10103,주변지역_추가본
202530400000800479,CCTV,서울특별시 광진구 자양로2길 6 (자양동),37.5307,127.0872,주변지역_추가본
202530400000801094,CCTV,서울특별시 광진구 용마산로22길 24 (중곡동),37.56372,127.08848,주변지역_추가본
202530400000800250,CCTV,서울특별시 광진구 용마산로21길 65 (중곡동),37.56207,127.08508,주변지역_추가본
202530400000800140,CCTV,서울특별시 광진구 자양로11길 45-8 (자양동),37.53343,127.08219,주변지역_추가본
202530400000801233,CCTV,서울특별시 광진구 자양로 185,37.54417,127.08478,주변지역_추가본
202530400000800012,CCTV,서울특별시 광진구 구의로 13-6 (구의동),37.53938,127.08895,주변지역_추가본
202530400000800824,CCTV,서울특별시 광진구 구의동 3,37.55312,127.10055,주변지역_추가본
202530400000800466,CCTV,서울특별시 광진구 자양로53길21,37.55441,127.09272,주변지역_추가본
202530400000800011,CCTV,서울특별시 광진구 아차산로70길 62,37.54127,127.09891,주변지역_추가본
202530400000800125,CCTV,서울특별시 광진구 능동로32길 16-16 (능동),37.5546,127.07917,주변지역_추가본
202530400000800243,CCTV,서울특별시 광진구 용마산로3길 38 (중곡동),37.55615,127.08611,주변지역_추가본
202530400000800378,CCTV,서울특별시 광진구 구의강변로3길 39 (구의동),37.53659,127.0903,주변지역_추가본
202530400000800771,CCTV,서울특별시 광진구 자양4동 547-16,37.53682,127.069,주변지역_추가본
202530400000800226,CCTV,서울특별시 광진구 면목로 74 (중곡동),37.5602,127.07954,주변지역_추가본
202530400000800518,CCTV,서울특별시 광진구 자양로 117,37.5389,127.08241,주변지역_추가본
202530400000800436,CCTV,서울특별시 광진구 긴고랑로 12길 40 (중곡동),37.5612,127.07987,주변지역_추가본
202530400000800107,CCTV,서울특별시 광진구 천호대로116길 88 (능동),37.55231,127.08184,주변지역_추가본
202530400000800815,CCTV,서울특별시 광진구 천호대로 717-18,37.54916,127.09446,주변지역_추가본
202530400000800400,CCTV,서울특별시 광진구 뚝섬로25길 23 (자양동),37.53706,127.06469,주변지역_추가본
202530400000800457,CCTV,서울특별시 광진구 용마산로8가길 20-15 (중곡동),37.56027,127.08969,주변지역_추가본
202530400000800555,CCTV,서울특별시 광진구 군자로 43,37.54706,127.07027,주변지역_추가본
202530400000800470,CCTV,서울특별시 광진구 능동로 48길 36 (중곡동),37.56224,127.08446,주변지역_추가본
202530400000801001,CCTV,서울특별시 광진구 구의2동 613-38,37.54902,127.08716,주변지역_추가본
202530400000800772,CCTV,서울특별시 광진구 공원방범(아차산어울림광장1),37.55225,127.09979,주변지역_추가본
202530400000801023,CCTV,"서울특별시 광진구 동일로52길 10 (군자동, 파인하우스)",37.55474,127.07157,주변지역_추가본
202530400000800236,CCTV,서울특별시 광진구 용마산로21길 77 (중곡동),37.56152,127.08475,주변지역_추가본
202530400000801149,CCTV,서울특별시 광진구 뚝섬로36가길 26 (자양동),37.53163,127.07187,주변지역_추가본
202530400000801125,CCTV,"서울특별시 광진구 자양로26길 59 (구의동, 한일익스프레스)",37.54101,127.08723,주변지역_추가본
202530400000801228,CCTV,서울특별시 광진구 면목로 127,37.56502,127.08069,주변지역_추가본
202530400000801200,CCTV,서울특별시 광진구 강변역로 50 (구의동),37.53271,127.09312,주변지역_추가본
202530400000800943,CCTV,서울특별시 광진구 능동로 110,37.54006,127.07096,주변지역_추가본
202530400000800836,CCTV,서울특별시 광진구 용마산로22길 26,37.56289,127.09128,주변지역_추가본
202530400000801091,CCTV,서울특별시 광진구 용마산로28길 62 (중곡동),37.5671,127.08966,주변지역_추가본
202530400000800923,CCTV,서울특별시 광진구 용마산로8길 66,37.55946,127.09137,주변지역_추가본
202530400000801301,CCTV,서울특별시 광진구 뚝섬로 716 (자양동),37.53367,127.08823,주변지역_추가본
202530400000800373,CCTV,서울특별시 광진구 아차산로55길 81 (구의동),37.54111,127.08698,주변지역_추가본
202530400000800774,CCTV,서울특별시 광진구 영화사로107,37.55535,127.09849,주변지역_추가본
202530400000800837,CCTV,서울특별시 광진구 중곡동 176-122,37.56814,127.090123,주변지역_추가본
202530400000800118,CCTV,서울특별시 광진구 천호대로124길 86 (능동),37.55214,127.08481,주변지역_추가본
202530400000800609,CCTV,서울특별시 광진구 자양동 783-2,37.53575,127.07439,주변지역_추가본
202530400000800392,CCTV,서울특별시 광진구 자양번영로4길 17 (자양동),37.53145,127.07655,주변지역_추가본
202530400000800666,CCTV,서울특별시 광진구 능동로 160,37.54487,127.07313,주변지역_추가본
202530400000800757,CCTV,서울특별시 광진구 용마도시자연공원-마지막골,37.56649,127.09872,주변지역_추가본
202530400000801126,CCTV,서울특별시 광진구 아차산로51길 86-12 (구의동),37.54124,127.08565,주변지역_추가본
202530400000800285,CCTV,서울특별시 광진구 용마산로36길 66 (중곡동),37.56947,127.08872,주변지역_추가본
