facility_id,시설유형,geometry,grid_id,시설명,주소,위도,경도,inside_gwangjin,inside_or_near_gwangjin
2172,비상벨,POINT (962851.211534315 1950512.7095912143),G0037,비상벨,서울특별시 광진구 능동로30길 38,37.55321,127.07942,True,True
2173,비상벨,POINT (962850.8762244404 1951424.693120286),G0039,비상벨,서울특별시 광진구 능동로43길 37-16,37.56143,127.07937,True,True
2174,비상벨,POINT (963549.994109455 1950936.7568488405),G0049,비상벨,서울특별시 광진구 천호대로125길 58,37.55706,127.08731,True,True
2175,비상벨,POINT (963385.5291433627 1951096.1342676291),G0049,비상벨,서울특별시 광진구 용마산로5길 40-22,37.55849,127.08544,True,True
2176,비상벨,POINT (963186.3699131153 1951596.2753498093),G0039,비상벨,서울특별시 광진구 능동로 386-16,37.56299,127.08316,True,True
2177,비상벨,POINT (963427.8206973183 1951673.9801405317),G0051,비상벨,서울특별시 광진구 용마산로21길 23,37.5637,127.08589,True,True
2178,비상벨,POINT (962895.019575922 1952013.6233942097),G0040,비상벨,서울특별시 광진구 동일로74길 31,37.56674,127.07984,True,True
2179,비상벨,POINT (963079.2707483243 1951940.6861957835),G0040,비상벨,서울특별시 광진구 능동로51길 37-10,37.56609,127.08193,True,True
2180,비상벨,POINT (963178.1219251974 1951926.9334053218),G0040,비상벨,서울특별시 광진구 능동로51길 19-8,37.56597,127.08305,True,True
2181,비상벨,POINT (963122.3467894974 1951896.1159401655),G0040,비상벨,서울특별시 광진구 능동로51길 25-12,37.56569,127.08242,True,True
2182,비상벨,POINT (963388.6246509068 1951998.1175440461),G0051,비상벨,서울특별시 광진구 용마산로27길 28,37.56662,127.08543,True,True
2183,비상벨,POINT (963909.7445354922 1951201.4569045005),G0060,비상벨,서울특별시 광진구 용마산로8길 66,37.55946,127.09137,True,True
2184,비상벨,POINT (964175.3355325524 1951141.504803198),G0060,비상벨,서울특별시 광진구 긴고랑로42길 3-28,37.55893,127.09438,True,True
2185,비상벨,POINT (963606.8381856165 1952418.7556394893),G0052,비상벨,서울특별시 광진구 용마산로36길 28-10,37.57042,127.08788,True,True
2186,비상벨,POINT (963573.4761144392 1952463.2807684692),G0052,비상벨,서울특별시 광진구 용마산로36길 22,37.57082,127.0875,True,True
2187,비상벨,POINT (964280.9723682601 1951470.5608545206),G0060,비상벨,서울특별시 광진구 긴고랑로47길 19,37.5619,127.09556,True,True
2188,비상벨,POINT (964232.8697214753 1951375.3539341816),G0060,비상벨,서울특별시 광진구 긴고랑로49길 27,37.56104,127.09502,True,True
2189,비상벨,POINT (964088.6752301088 1951117.4709982497),G0060,비상벨,서울특별시 광진구 긴고랑로42길 3-8,37.55871,127.0934,True,True
2190,비상벨,POINT (964150.5385382345 1951126.0793361817),G0060,비상벨,서울특별시 광진구 긴고랑로42길 3-15,37.55879,127.0941,True,True
2191,비상벨,POINT (961956.3266094985 1949332.9604834649),G0015,비상벨,서울특별시 광진구 동일로24길 80-5,37.54254,127.06935,True,True
2192,비상벨,POINT (963164.9776318338 1949361.9060339786),G0035,비상벨,서울특별시 광진구 광나루로30다길 30,37.54285,127.08303,True,True
2193,비상벨,POINT (963806.9534706412 1949908.2682826035),G0057,비상벨,서울특별시 광진구 천호대로136길 43,37.5478,127.09027,True,True
2194,비상벨,POINT (963908.1319038558 1950017.664865026),G0057,비상벨,서울특별시 광진구 천호대로136길 13,37.54879,127.09141,True,True
2195,비상벨,POINT (963740.4072760207 1949840.8812684554),G0047,비상벨,서울특별시 광진구 천호대로136길 64,37.54719,127.08952,True,True
2196,비상벨,POINT (962800.7253937419 1948706.7266831063),G0034,비상벨,서울특별시 광진구 아차산로42길 16,37.53693,127.07894,True,True
2197,비상벨,POINT (963398.3029219208 1950988.4596927722),G0049,비상벨,서울특별시 광진구 용마산로5길 40,37.55752,127.08559,True,True
2198,비상벨,POINT (962813.9067951265 1952043.9421110796),G0040,비상벨,서울특별시 광진구 동일로74길 15,37.56701,127.07892,True,True
2199,비상벨,POINT (962828.3821857378 1950937.7375514985),G0038,비상벨,서울특별시 광진구 천호대로 548,37.55704,127.07914,True,True
2200,비상벨,POINT (963776.375062009 1950391.0185850372),G0048,비상벨,서울특별시 광진구 천호대로 661,37.55215,127.0899,True,True
2201,비상벨,POINT (963459.483950366 1948030.35987087),G0043,비상벨,서울특별시 광진구 자양로3길 7,37.53086,127.08643,True,True
2202,비상벨,POINT (961762.8510765234 1948180.0050814673),G0007,비상벨,서울특별시 광진구 능동로 10,37.53214,127.06722,True,True
2203,비상벨,POINT (962097.2994620763 1949057.1685911901),G0014,비상벨,서울특별시 광진구 능동로 110,37.54006,127.07096,True,True
2204,비상벨,POINT (963372.434076892 1948727.4852104913),G0045,비상벨,서울특별시 광진구 아차산로 383,37.53714,127.08541,True,True
2205,비상벨,POINT (962398.9246819443 1949918.9619048187),G0025,비상벨,서울특별시 광진구 광나루로 377-2,37.54784,127.07433,True,True
2206,비상벨,POINT (962856.8293363913 1950978.6605138623),G0038,비상벨,서울특별시 광진구 천호대로 549,37.55741,127.07946,True,True
2207,비상벨,POINT (963293.1543632778 1951977.4593651765),G0051,비상벨,서울특별시 광진구 능동로 419,37.56643,127.08435,True,True
2208,비상벨,POINT (962758.9226757234 1952189.5291450752),G0030,비상벨,서울특별시 광진구 동일로 419,37.56832,127.07829,True,True
2209,비상벨,POINT (962667.0998491048 1951998.0035163483),G0029,비상벨,서울특별시 광진구 동일로 403,37.56659,127.07726,True,True
2210,비상벨,POINT (962648.8938437279 1952073.5293497771),G0029,비상벨,서울특별시 광진구 중곡3동 485-7,37.56727,127.07705,True,True
2211,비상벨,POINT (963490.0865659697 1948761.3606743712),G0045,비상벨,서울특별시 광진구 아차산로 397,37.53745,127.08674,True,True
2212,비상벨,POINT (961963.0783360093 1949071.0956765271),G0014,비상벨,서울특별시 광진구 아차산로 236,37.54018,127.06944,True,True
2213,비상벨,POINT (962366.9684879353 1949884.7132037084),G0025,비상벨,서울특별시 광진구 광나루로 389,37.54753,127.07397,True,True
2214,비상벨,POINT (963234.274178157 1948651.5425490981),G0034,비상벨,서울특별시 광진구 아차산로 370,37.53645,127.08385,True,True
2215,비상벨,POINT (962178.4138192863 1949021.2960037508),G0014,비상벨,서울특별시 광진구 능동로 120-1,37.53974,127.07188,True,True
2216,비상벨,POINT (962051.7020073738 1948938.6639973703),G0014,비상벨,서울특별시 광진구 능동로 90,37.53899,127.07045,True,True
2217,비상벨,POINT (961680.5703844918 1948155.9759039772),G0007,비상벨,서울특별시 광진구 자양4동 72-1,37.53192,127.06629,True,True
2218,비상벨,POINT (962868.0483259959 1950919.8085687412),G0038,비상벨,서울특별시 광진구 천호대로 556,37.55688,127.07959,True,True
2219,비상벨,POINT (964160.7589973634 1948582.0360384032),G0054,비상벨,서울특별시 광진구 강변역로 53,37.53586,127.09434,True,True
2220,비상벨,POINT (962149.887189637 1949158.9996073823),G0015,비상벨,서울특별시 광진구 화양동 4-14,37.54098,127.07155,True,True
2221,비상벨,POINT (964936.6325810761 1949457.4181978393),G0074,비상벨,서울특별시 광진구 아차산로 563,37.54378,127.10308,True,True
2222,비상벨,POINT (962042.9739862356 1948962.0026382555),G0014,비상벨,서울특별시 광진구 능동로 90,37.5392,127.07035,True,True
2223,비상벨,POINT (963190.2330482153 1948681.6930541608),G0034,비상벨,서울특별시 광진구 아차산로 361,37.53672,127.08335,True,True
2224,비상벨,POINT (963183.961741234 1948861.4538338238),G0034,비상벨,서울특별시 광진구 자양로 117,37.53834,127.08327,True,True
2225,비상벨,POINT (964788.5814260446 1949750.9424387817),G0066,비상벨,서울특별시 광진구 광장동 401-33,37.54642,127.10139,True,True
2226,비상벨,POINT (963309.7031771856 1951925.2411843564),G0051,비상벨,서울특별시 광진구 중곡동 30-51,37.56596,127.08454,True,True
2227,비상벨,POINT (963085.2475517468 1948715.4427583462),G0034,비상벨,서울특별시 광진구 아차산로 355,37.53702,127.08216,True,True
2228,비상벨,POINT (963319.1553682098 1948266.1839884985),G0044,비상벨,서울특별시 광진구 자양로 59-2,37.53298,127.08483,True,True
2229,비상벨,POINT (962442.295287916 1947983.8597209991),G0021,비상벨,서울특별시 광진구 뚝섬로46길 64,37.5304,127.07492,True,True
2230,비상벨,POINT (962342.3635506568 1949718.4048343266),G0025,비상벨,서울특별시 광진구 능동로 172,37.54603,127.0737,True,True
2231,비상벨,POINT (962797.9893072795 1950856.8825883237),G0038,비상벨,서울특별시 광진구 능동로 295-2,37.55631,127.0788,True,True
2232,비상벨,POINT (962860.2044642372 1951535.59818181),G0039,비상벨,서울특별시 광진구 면목로 98,37.56243,127.07947,True,True
2233,비상벨,POINT (964756.6175008893 1949920.825746758),G0066,비상벨,서울특별시 광진구 광장로1길 27 (광장동),37.54795,127.10102,True,True
2234,비상벨,POINT (964746.5606452224 1949216.3601669227),G0065,비상벨,서울특별시 광진구 아차산로70길 62 (광장동),37.5416,127.10094,True,True
2235,비상벨,POINT (964820.0955926994 1949265.974158913),G0074,비상벨,서울특별시 광진구 아차산로70길 35 (광장동),37.54205,127.10177,True,True
2236,비상벨,POINT (964357.8550088325 1949423.2694192189),G0065,비상벨,"서울특별시 광진구 아차산로 503-23 (광장동, 청구아파트)",37.54345,127.09653,True,True
2237,비상벨,POINT (964267.6772263864 1949407.0149388837),G0056,비상벨,"서울특별시 광진구 아차산로 503-23 (광장동 ), 워커힐로 13 건너편",37.5433,127.09551,True,True
2238,비상벨,POINT (964863.8593680302 1949796.111564246),G0075,비상벨,서울특별시 광진구 아차산로73길 48 (광장동),37.54683,127.10224,True,True
2239,비상벨,POINT (964911.1693202526 1949912.4050610957),G0075,비상벨,서울특별시 광진구 광장로3길 19 (광장동),37.54788,127.10277,True,True
2240,비상벨,POINT (964424.3661636462 1949482.8952324733),G0065,비상벨,서울특별시 광진구 아차산로69길 29 (광장동),37.54399,127.09728,True,True
2241,비상벨,POINT (964505.6488861443 1949278.4064930163),G0065,비상벨,서울특별시 광진구 아차산로 511 (광장동),37.54215,127.09821,True,True
2242,비상벨,POINT (964856.3211026445 1949058.351610882),G0073,비상벨,"서울특별시 광진구 아차산로70길 61 (광장동), 아차산로70길 17-62 광남중",37.54018,127.10219,True,True
2243,비상벨,POINT (964663.0617690317 1949109.0972166427),G0065,비상벨,"서울특별시 광진구 아차산로70길 61 (광장동, 광장현대아파트)",37.54063,127.1,True,True
2244,비상벨,POINT (963536.349030302 1949237.1170108765),G0046,비상벨,서울특별시 광진구 광나루로38길 73 (구의동),37.54174,127.08724,True,True
2245,비상벨,POINT (963030.0887965584 1949423.5258467474),G0035,비상벨,서울특별시 광진구 광나루로30다길 3 (구의동),37.5434,127.0815,True,True
2246,비상벨,POINT (963043.5912897778 1949281.4543504575),G0035,비상벨,서울특별시 광진구 자양로23가길 16 (구의동),37.54212,127.08166,True,True
2247,비상벨,POINT (963111.4118633829 1949235.664865101),G0035,비상벨,서울특별시 광진구 자양로23길 21 (구의동),37.54171,127.08243,True,True
2248,비상벨,POINT (964476.8009947172 1950588.8054634924),G0067,비상벨,서울특별시 광진구 영화사로 105 (구의동),37.55396,127.09782,True,True
2249,비상벨,POINT (964361.9949372982 1950182.1242263615),G0067,비상벨,서울특별시 광진구 워커힐로 93 (구의동),37.55029,127.09654,True,True
2250,비상벨,POINT (963677.6114599307 1950227.2492464085),G0048,비상벨,서울특별시 광진구 천호대로130길 26 (구의동),37.55067,127.08879,True,True
2251,비상벨,POINT (963695.1811879335 1950003.0606047048),G0047,비상벨,서울특별시 광진구 자양로 247 (구의동),37.54865,127.089,True,True
2252,비상벨,POINT (964201.5795253143 1950673.1973778387),G0059,비상벨,서울특별시 광진구 영화사로 77-1 (구의동),37.55471,127.0947,True,True
2253,비상벨,POINT (964392.2211906473 1950639.0936504633),G0068,비상벨,서울특별시 광진구 영화사로 98-1 (구의동),37.55441,127.09686,True,True
2254,비상벨,POINT (964257.1339520736 1950446.6273176095),G0058,비상벨,"서울특별시 광진구 자양로50길 53 (구의동, 남광하이츠빌라)",37.55267,127.09534,True,True
2255,비상벨,POINT (964383.5579527069 1950472.7111978328),G0067,비상벨,"서울특별시 광진구 자양로50길 79 (구의동, 유진아트빌라)",37.55291,127.09677,True,True
2256,비상벨,POINT (964225.7515526426 1950543.2858549897),G0058,비상벨,서울특별시 광진구 자양로52길 21-19 (구의동),37.55354,127.09498,True,True
2257,비상벨,POINT (964133.9676323619 1950561.4332541795),G0058,비상벨,서울특별시 광진구 자양로52길 3-9 (구의동),37.5537,127.09394,True,True
2258,비상벨,POINT (964061.6782108817 1950389.7788489067),G0058,비상벨,서울특별시 광진구 자양로50길 13 (구의동),37.55215,127.09313,True,True
2259,비상벨,POINT (963532.8281978733 1950044.8221425083),G0047,비상벨,서울특별시 광진구 구의2동 613-38,37.54902,127.08716,True,True
2260,비상벨,POINT (963870.1797110235 1948603.2648937346),G0054,비상벨,서울특별시 광진구 구의강변로3길 19 (구의동),37.53604,127.09105,True,True
2261,비상벨,POINT (964113.6355305987 1948717.5937191977),G0055,비상벨,"서울특별시 광진구 구의강변로 84 (구의동, 세양아파트)",37.53708,127.0938,True,True
2262,비상벨,POINT (964103.4988928967 1948825.255273142),G0055,비상벨,서울특별시 광진구 구의강변로 86 세양아파트 입구,37.53805,127.09368,True,True
2263,비상벨,POINT (964078.3639184339 1948733.278611277),G0055,비상벨,서울특별시 광진구 구의3동 215-10 교통섬,37.53722,127.0934,True,True
2264,비상벨,POINT (963890.1922708747 1949345.4080630194),G0056,비상벨,서울특별시 광진구 광나루로44길 32 (구의동),37.54273,127.09124,True,True
2265,비상벨,POINT (963736.8009219291 1948812.4248293303),G0045,비상벨,서울특별시 광진구 아차산로 426 (구의동),37.53792,127.08953,True,True
2266,비상벨,POINT (963883.1561545278 1948743.000640091),G0055,비상벨,서울특별시 광진구 강변역로2길 18 (구의동),37.5373,127.09119,True,True
2267,비상벨,POINT (963935.8559349915 1948671.7661609643),G0055,비상벨,"서울특별시 광진구 구의강변로3가길 24 (구의동, 동서울빌라)",37.53666,127.09179,True,True
2268,비상벨,POINT (964036.788112424 1948721.2544047837),G0055,비상벨,서울특별시 광진구 구의강변로 69 구남초교 정문 앞,37.53711,127.09293,True,True
2269,비상벨,POINT (963909.827136548 1948374.5435495463),G0054,비상벨,서울특별시 광진구 구의강변로 35 (구의동),37.53398,127.09151,True,True
2270,비상벨,POINT (964489.9303414507 1948907.913562011),G0064,비상벨,서울특별시 광진구 광나루로56길 5 (구의동),37.53881,127.09805,True,True
2271,비상벨,POINT (964619.6685274196 1950536.0506486802),G0067,비상벨,서울특별시 광진구 영화사로 111 (구의동),37.55349,127.09944,True,True
2272,비상벨,POINT (963834.1509433687 1949053.8632142984),G0055,비상벨,서울특별시 광진구 구의로4길 15 (구의동),37.5401,127.09062,True,True
2273,비상벨,POINT (963637.6756844715 1949579.496981071),G0046,비상벨,서울특별시 광진구 광나루로 532 (구의동),37.54483,127.08837,True,True
2274,비상벨,POINT (963838.5436339584 1948845.2652011134),G0055,비상벨,서울특별시 광진구 아차산로 435 강변SK뷰 교통섬,37.53822,127.09068,True,True
2275,비상벨,POINT (964302.3667004801 1950694.9527141007),G0068,비상벨,"서울특별시 광진구 영화사로 87-1 (구의동, 동성주택)",37.55491,127.09584,True,True
2276,비상벨,POINT (963855.3348474818 1950064.4919835934),G0057,비상벨,서울특별시 광진구 천호대로134길 2 (구의동),37.54921,127.09081,True,True
2277,비상벨,POINT (962226.5765166453 1950481.1342802665),G0017,비상벨,서울특별시 광진구 능동로 209 (군자동),37.5529,127.07235,True,True
2278,비상벨,POINT (962533.6694032823 1950807.0357141148),G0027,비상벨,서울특별시 광진구 면목로 20 (군자동),37.55585,127.07581,True,True
2279,비상벨,POINT (962241.2442166796 1950404.5143234422),G0017,비상벨,서울특별시 광진구 군자로12길 45 (군자동),37.55221,127.07252,True,True
2280,비상벨,POINT (962282.9440521251 1950639.5318793654),G0018,비상벨,서울특별시 광진구 동일로52길 27 (군자동),37.55433,127.07298,True,True
2281,비상벨,POINT (962158.6108213237 1950685.5858020533),G0018,비상벨,"서울특별시 광진구 동일로52길 10 (군자동, 파인하우스)",37.55474,127.07157,True,True
2282,비상벨,POINT (962325.8968844806 1950567.221485398),G0026,비상벨,서울특별시 광진구 군자로 127 세종대 기숙사 코너,37.55368,127.07347,True,True
2283,비상벨,POINT (961972.423863403 1950340.2825218374),G0017,비상벨,서울특별시 광진구 동일로 222 (군자동),37.55162,127.06948,True,True
2284,비상벨,POINT (962099.5349630046 1950127.7931397213),G0017,비상벨,서울특별시 광진구 군자로 70 화양슈퍼 코너,37.54971,127.07093,True,True
2285,비상벨,POINT (962161.1615406562 1950276.1806787602),G0017,비상벨,서울특별시 광진구 군자로 74 (군자동),37.55105,127.07162,True,True
2286,비상벨,POINT (962327.8401134514 1950995.467206244),G0027,비상벨,서울특별시 광진구 천호대로102길 36 (군자동),37.55754,127.07347,True,True
2287,비상벨,POINT (963570.1275442346 1950090.1464767666),G0047,비상벨,서울특별시 광진구 천호대로 664 (능동),37.54943,127.08758,True,True
2288,비상벨,POINT (963115.1039876002 1950663.5299604372),G0038,비상벨,서울특별시 광진구 천호대로114길 25 (능동),37.55458,127.0824,True,True
2289,비상벨,POINT (963176.5927592299 1949192.1065741586),G0035,비상벨,서울특별시 광진구 자양로23길 7 (자양동),37.54132,127.08317,True,True
2290,비상벨,POINT (962957.1789831166 1948723.7790375655),G0034,비상벨,서울특별시 광진구 아차산로 344 (자양동),37.53709,127.08071,True,True
2291,비상벨,POINT (962800.4869510292 1948653.473509123),G0034,비상벨,서울특별시 광진구 아차산로44길 36 (자양동),37.53645,127.07894,True,True
2292,비상벨,POINT (963308.6854287852 1948296.1856855263),G0044,비상벨,서울특별시 광진구 자양로 61,37.53325,127.08471,True,True
2293,비상벨,POINT (962501.7059415234 1948226.5637872536),G0022,비상벨,서울특별시 광진구 자양번영로 32,37.53259,127.07558,True,True
2294,비상벨,POINT (962610.2144951752 1948189.4625391965),G0022,비상벨,서울특별시 광진구 자양번영로6길 20 (자양동),37.53226,127.07681,True,True
2295,비상벨,POINT (963684.6553649993 1948201.3392311821),G0044,비상벨,"서울특별시 광진구 자양로6길 40 (자양동, 대양샤인빌)",37.53241,127.08897,True,True
2296,비상벨,POINT (963651.203034425 1948027.3001149995),G0043,비상벨,"서울특별시 광진구 뚝섬로62길 47 (자양동, 효성맨션)",37.53084,127.0886,True,True
2297,비상벨,POINT (962428.7410988398 1947917.3532285937),G0021,비상벨,"서울특별시 광진구 자양강변길 297 (자양동, 신호빌라트)",37.5298,127.07477,True,True
2298,비상벨,POINT (962653.3188009266 1947950.7342420262),G0021,비상벨,서울특별시 광진구 자양번영로4길 42-22 (자양동),37.53011,127.07731,True,True
2299,비상벨,POINT (963118.7219896858 1948096.214074363),G0032,비상벨,서울특별시 광진구 뚝섬로 656 성자초교앞 사거리,37.53144,127.08257,True,True
2300,비상벨,POINT (963283.0106796451 1948084.3919038996),G0032,비상벨,서울특별시 광진구 뚝섬로58길 13 노인보호센터 앞,37.53134,127.08443,True,True
2301,비상벨,POINT (963239.6093797092 1948060.1756348559),G0032,비상벨,서울특별시 광진구 자양로5길 33 (자양동,37.53112,127.08394,True,True
2302,비상벨,POINT (963231.4071634858 1948003.6293836038),G0032,비상벨,서울특별시 광진구 자양로5길 33 (자양동,37.53061,127.08385,True,True
2303,비상벨,POINT (963456.4962348965 1948154.632677172),G0044,비상벨,서울특별시 광진구 자양로6길 8 (자양동),37.53198,127.08639,True,True
2304,비상벨,POINT (963634.0128536476 1948137.2119677654),G0044,비상벨,"서울특별시 광진구 뚝섬로62길 33-8 (자양동, 목화맨션)",37.53183,127.0884,True,True
2305,비상벨,POINT (963794.748992434 1948324.0089823),G0054,비상벨,서울특별시 광진구 자양로4길 63,37.53352,127.09021,True,True
2306,비상벨,POINT (962276.0076578562 1948334.0938925997),G0013,비상벨,서울특별시 광진구 뚝섬로40길 12 (자양동),37.53355,127.07302,True,True
2307,비상벨,POINT (961859.4892877262 1948444.7229052857),G0013,비상벨,서울특별시 광진구 능동로 42 (자양동),37.53453,127.0683,True,True
2308,비상벨,POINT (962439.4572807692 1948333.3534125374),G0022,비상벨,서울특별시 광진구 뚝섬로 585 (자양동),37.53355,127.07487,True,True
2309,비상벨,POINT (962132.0017096938 1948530.0146199956),G0013,비상벨,서울특별시 광진구 뚝섬로35길 16-20 (자양동),37.53531,127.07138,True,True
2310,비상벨,POINT (962167.8206950322 1948441.094317158),G0013,비상벨,서울특별시 광진구 뚝섬로 561 (자양동),37.53451,127.07179,True,True
2311,비상벨,POINT (962137.6984752306 1948035.1678184522),G0012,비상벨,서울특별시 광진구 능동로4길 88 (자양동),37.53085,127.07147,True,True
2312,비상벨,POINT (962017.777806411 1948475.0627961801),G0013,비상벨,서울특별시 광진구 능동로 42 신양초교 후문입구,37.53481,127.07009,True,True
2313,비상벨,POINT (961442.3299824471 1948605.3018706979),G0007,비상벨,서울특별시 광진구 동일로4길 51 (자양동),37.53596,127.06357,True,True
2314,비상벨,POINT (961324.0929845311 1948638.0259435333),G0008,비상벨,서울특별시 광진구 동일로4가길 2 (자양동),37.53625,127.06223,True,True
2315,비상벨,POINT (961411.7687735499 1948683.1063491346),G0008,비상벨,서울특별시 광진구 뚝섬로 476 (자양동),37.53666,127.06322,True,True
2316,비상벨,POINT (961647.9075723836 1948736.3767109981),G0008,비상벨,서울특별시 광진구 뚝섬로23길 44 (자양동),37.53715,127.06589,True,True
2317,비상벨,POINT (961723.7121383093 1948698.3052995678),G0008,비상벨,서울특별시 광진구 능동로5길 17 (자양동),37.53681,127.06675,True,True
2318,비상벨,POINT (963703.0461612381 1947961.6153182515),G0043,비상벨,서울특별시 광진구 뚝섬로64길 71 (자양동),37.53025,127.08919,True,True
2319,비상벨,POINT (962530.1348990613 1947869.1885429327),G0021,비상벨,서울특별시 광진구 뚝섬로46길 74 (자양동),37.52937,127.07592,True,True
2320,비상벨,POINT (962823.9687014485 1948767.6431309048),G0034,비상벨,서울특별시 광진구 아차산로 326 (자양동),37.53748,127.0792,True,True
2321,비상벨,POINT (963389.3137654542 1948147.1621754465),G0044,비상벨,서울특별시 광진구 자양로 43 (자양동),37.53191,127.08563,True,True
2322,비상벨,POINT (963081.3425095533 1951612.2743931548),G0040,비상벨,서울특별시 광진구 긴고랑로13길 10 (중곡동),37.56313,127.08197,True,True
2323,비상벨,POINT (963089.0294828634 1951553.438408951),G0039,비상벨,서울특별시 광진구 긴고랑로 51 (중곡동),37.5626,127.08206,True,True
2324,비상벨,POINT (963149.1130500638 1951758.4229951303),G0040,비상벨,서울특별시 광진구 능동로49길 9 (중곡동),37.56445,127.08273,True,True
2325,비상벨,POINT (962868.8630997608 1951891.6988091427),G0040,비상벨,서울특별시 광진구 동일로72길 34 (중곡동),37.56564,127.07955,True,True
2326,비상벨,POINT (963242.2280013842 1951246.5455798479),G0039,비상벨,서울특별시 광진구 긴고랑로22길 29,37.55984,127.08381,True,True
2327,비상벨,POINT (963273.7385466668 1951182.0570267693),G0039,비상벨,서울특별시 광진구 천호대로113길 50-4 (중곡동),37.55926,127.08417,True,True
2328,비상벨,POINT (963507.1924812184 1951648.1130338726),G0051,비상벨,서울특별시 광진구 용마산로 111 (중곡동),37.56347,127.08679,True,True
2329,비상벨,POINT (963482.2437677622 1950995.8562941612),G0049,비상벨,서울특별시 광진구 용마산로5길 27 (중곡동),37.55759,127.08654,True,True
2330,비상벨,POINT (963590.9975149416 1951022.0058068107),G0049,비상벨,서울특별시 광진구 용마산로 47 (중곡동),37.55783,127.08777,True,True
2331,비상벨,POINT (963333.0579642432 1950814.56139764),G0049,비상벨,서울특별시 광진구 용마산로1길 65 (중곡동),37.55595,127.08486,True,True
2332,비상벨,POINT (963352.7342592763 1950869.94782908),G0049,비상벨,서울특별시 광진구 용마산로3길 57 (중곡동),37.55645,127.08508,True,True
2333,비상벨,POINT (963243.4196527218 1951116.732673076),G0039,비상벨,서울특별시 광진구 용마산로3길 57 (중곡동),37.55867,127.08383,True,True
2334,비상벨,POINT (963197.9330531557 1951017.0821883343),G0038,비상벨,서울특별시 광진구 용마산로3길 57 (중곡동),37.55777,127.08332,True,True
2335,비상벨,POINT (963153.0510597202 1951053.8936798724),G0038,비상벨,서울특별시 광진구 천호대로111길 41 (중곡동),37.5581,127.08281,True,True
2336,비상벨,POINT (962963.0658662127 1952419.3851413927),G0041,비상벨,서울특별시 광진구 동일로80길 13 (중곡동),37.5704,127.08059,True,True
2337,비상벨,POINT (963249.0719014598 1951994.2964825912),G0040,비상벨,"서울특별시 광진구 능동로53길 13 (중곡동, 정인주택)",37.56658,127.08385,True,True
2338,비상벨,POINT (963014.1853935655 1952396.9677444254),G0041,비상벨,서울특별시 광진구 동일로80길 24 (중곡동),37.5702,127.08117,True,True
2339,비상벨,POINT (962834.6196594669 1951936.2308374296),G0040,비상벨,서울특별시 광진구 동일로72길 23-5 (중곡동),37.56604,127.07916,True,True
2340,비상벨,POINT (962765.7456391237 1951938.7584910286),G0029,비상벨,"서울특별시 광진구 동일로72길 17 (중곡동, 중곡아파트)",37.56606,127.07838,True,True
2341,비상벨,POINT (962952.958792445 1951935.7017379308),G0040,비상벨,"서울특별시 광진구 긴고랑로7길 60 (중곡동, 주원그린빌)",37.56604,127.0805,True,True
2342,비상벨,POINT (962687.2919286992 1951971.285447457),G0029,비상벨,서울특별시 광진구 동일로 399 (중곡동),37.56635,127.07749,True,True
2343,비상벨,POINT (963033.1600528203 1952493.4070311834),G0041,비상벨,서울특별시 광진구 답십리로78길 11 (중곡동),37.57107,127.08138,True,True
2344,비상벨,POINT (962932.7628385889 1952554.875748073),G0041,비상벨,서울특별시 광진구 동일로 462 (중곡동),37.57162,127.08024,True,True
2345,비상벨,POINT (962910.165587201 1952438.4824079548),G0041,비상벨,서울특별시 광진구 동일로 452-1 (중곡동),37.57057,127.07999,True,True
2347,비상벨,POINT (963798.2816616531 1951160.8920042699),G0060,비상벨,서울특별시 광진구 긴고랑로 136 (중곡동),37.55909,127.09011,True,True
2348,비상벨,POINT (963657.6295737573 1951514.3169328787),G0050,비상벨,서울특별시 광진구 용마산로8가길 80 (중곡동),37.56227,127.0885,True,True
2349,비상벨,POINT (963762.4172757496 1952049.731414052),G0051,비상벨,서울특별시 광진구 용마산로28길 62 (중곡동),37.5671,127.08966,True,True
2350,비상벨,POINT (963653.8463892099 1951860.487245127),G0051,비상벨,서울특별시 광진구 용마산로22길 76 (중곡동),37.56539,127.08844,True,True
2351,비상벨,POINT (963526.5968951337 1951843.29400974),G0051,비상벨,서울특별시 광진구 용마산로 128 (중곡동) 원방빌딩,37.56523,127.087,True,True
2352,비상벨,POINT (963656.567628316 1951675.1942940634),G0051,비상벨,서울특별시 광진구 용마산로22길 24 (중곡동),37.56372,127.08848,True,True
2353,비상벨,POINT (963512.4223471433 1952234.998504282),G0052,비상벨,서울특별시 광진구 용마산로30길 17 (중곡동),37.56876,127.08682,True,True
2354,비상벨,POINT (963935.8502852978 1951111.4767192802),G0060,비상벨,서울특별시 광진구 긴고랑로 152 (중곡동),37.55865,127.09167,True,True
2355,비상벨,POINT (963676.4809786258 1950978.3621679028),G0049,비상벨,서울특별시 광진구 용마산로6길 13 (중곡동),37.55744,127.08874,True,True
2356,비상벨,POINT (963067.1108598703 1952383.4183823469),G0041,비상벨,서울특별시 광진구 동일로80길 34 (중곡동),37.57008,127.08177,True,True
2357,비상벨,POINT (963668.9576442756 1952084.5335365618),G0051,비상벨,서울특별시 광진구 용마산로28길 43 (중곡동),37.56741,127.0886,True,True
2358,비상벨,POINT (961652.3148842125 1949499.668966249),G0009,비상벨,서울특별시 광진구 아차산로21길 47 (화양동),37.54403,127.0659,True,True
