시설명,시설유형,주소,위도,경도
CCTV,CCTV,서울특별시 광진구 구의3동 215-10 교통섬,37.53722,127.0934
CCTV,CCTV,서울특별시 광진구 광나루로44길 32 (구의동),37.54273,127.09124
CCTV,CCTV,서울특별시 광진구 아차산로 426 (구의동),37.53792,127.08953
CCTV,CCTV,서울특별시 광진구 강변역로2길 18 (구의동),37.5373,127.09119
CCTV,CCTV,"서울특별시 광진구 구의강변로3가길 24 (구의동, 동서울빌라)",37.53666,127.09179
CCTV,CCTV,서울특별시 광진구 구의강변로 69 구남초교 정문 앞,37.53711,127.09293
CCTV,CCTV,서울특별시 광진구 구의강변로 35 (구의동),37.53398,127.09151
CCTV,CCTV,서울특별시 광진구 광나루로56길 5 (구의동),37.53881,127.09805
CCTV,CCTV,서울특별시 광진구 영화사로 111 (구의동),37.55349,127.09944
CCTV,CCTV,서울특별시 광진구 구의로4길 15 (구의동),37.5401,127.09062
CCTV,CCTV,서울특별시 광진구 광나루로 532 (구의동),37.54483,127.08837
CCTV,CCTV,서울특별시 광진구 아차산로 435 강변SK뷰 교통섬,37.53822,127.09068
CCTV,CCTV,"서울특별시 광진구 영화사로 87-1 (구의동, 동성주택)",37.55491,127.09584
CCTV,CCTV,서울특별시 광진구 천호대로134길 2 (구의동),37.54921,127.09081
CCTV,CCTV,서울특별시 광진구 능동로 209 (군자동),37.5529,127.07235
CCTV,CCTV,서울특별시 광진구 면목로 20 (군자동),37.55585,127.07581
CCTV,CCTV,서울특별시 광진구 군자로12길 45 (군자동),37.55221,127.07252
CCTV,CCTV,서울특별시 광진구 동일로52길 27 (군자동),37.55433,127.07298
CCTV,CCTV,"서울특별시 광진구 동일로52길 10 (군자동, 파인하우스)",37.55474,127.07157
CCTV,CCTV,서울특별시 광진구 군자로 127 세종대 기숙사 코너,37.55368,127.07347
CCTV,CCTV,서울특별시 광진구 동일로 222 (군자동),37.55162,127.06948
CCTV,CCTV,서울특별시 광진구 군자로 70 화양슈퍼 코너,37.54971,127.07093
CCTV,CCTV,서울특별시 광진구 군자로 74 (군자동),37.55105,127.07162
CCTV,CCTV,서울특별시 광진구 천호대로102길 36 (군자동),37.55754,127.07347
CCTV,CCTV,서울특별시 광진구 천호대로 664 (능동),37.54943,127.08758
CCTV,CCTV,서울특별시 광진구 천호대로114길 25 (능동),37.55458,127.08241
CCTV,CCTV,서울특별시 광진구 자양로23길 7 (자양동),37.54132,127.08317
CCTV,CCTV,서울특별시 광진구 아차산로 344 (자양동),37.53709,127.08071
CCTV,CCTV,서울특별시 광진구 아차산로44길 36 (자양동),37.53645,127.07894
CCTV,CCTV,서울특별시 광진구 자양로 61,37.53325,127.08471
CCTV,CCTV,서울특별시 광진구 자양번영로 32,37.53259,127.07558
CCTV,CCTV,서울특별시 광진구 자양번영로6길 20 (자양동),37.53226,127.07681
CCTV,CCTV,"서울특별시 광진구 자양로6길 40 (자양동, 대양샤인빌)",37.53241,127.08897
CCTV,CCTV,"서울특별시 광진구 뚝섬로62길 47 (자양동, 효성맨션)",37.53084,127.0886
CCTV,CCTV,"서울특별시 광진구 자양강변길 297 (자양동, 신호빌라트)",37.5298,127.07477
CCTV,CCTV,서울특별시 광진구 자양번영로4길 42-22 (자양동),37.53011,127.07731
CCTV,CCTV,서울특별시 광진구 뚝섬로 656 성자초교앞 사거리,37.53144,127.08258
CCTV,CCTV,서울특별시 광진구 뚝섬로58길 13 노인보호센터 앞,37.53134,127.08443
CCTV,CCTV,서울특별시 광진구 자양로5길 33 (자양동,37.53112,127.08394
CCTV,CCTV,서울특별시 광진구 자양로5길 33 (자양동,37.53061,127.08386
CCTV,CCTV,서울특별시 광진구 자양로6길 8 (자양동),37.53198,127.08639
CCTV,CCTV,"서울특별시 광진구 뚝섬로62길 33-8 (자양동, 목화맨션)",37.53183,127.0884
CCTV,CCTV,서울특별시 광진구 자양로4길 63,37.53352,127.09021
CCTV,CCTV,서울특별시 광진구 뚝섬로40길 12 (자양동),37.53355,127.07302
CCTV,CCTV,서울특별시 광진구 능동로 42 (자양동),37.53453,127.0683
CCTV,CCTV,서울특별시 광진구 뚝섬로 585 (자양동),37.53355,127.07487
CCTV,CCTV,서울특별시 광진구 뚝섬로35길 16-20 (자양동),37.53531,127.07138
CCTV,CCTV,서울특별시 광진구 뚝섬로 561 (자양동),37.53451,127.07179
CCTV,CCTV,서울특별시 광진구 능동로4길 88 (자양동),37.53085,127.07147
CCTV,CCTV,서울특별시 광진구 능동로 42 신양초교 후문입구,37.53481,127.07009
CCTV,CCTV,서울특별시 광진구 동일로4길 51 (자양동),37.53596,127.06357
CCTV,CCTV,서울특별시 광진구 동일로4가길 2 (자양동),37.53625,127.06223
CCTV,CCTV,서울특별시 광진구 뚝섬로 476 (자양동),37.53666,127.06322
CCTV,CCTV,서울특별시 광진구 뚝섬로23길 44 (자양동),37.53715,127.06589
CCTV,CCTV,서울특별시 광진구 능동로5길 17 (자양동),37.53681,127.06675
CCTV,CCTV,서울특별시 광진구 뚝섬로64길 71 (자양동),37.53025,127.08919
CCTV,CCTV,서울특별시 광진구 뚝섬로46길 74 (자양동),37.52937,127.07592
CCTV,CCTV,서울특별시 광진구 아차산로 326 (자양동),37.53748,127.0792
CCTV,CCTV,서울특별시 광진구 자양로 43 (자양동),37.53191,127.08563
CCTV,CCTV,서울특별시 광진구 긴고랑로13길 10 (중곡동),37.56313,127.08198
CCTV,CCTV,서울특별시 광진구 긴고랑로 51 (중곡동),37.5626,127.08206
CCTV,CCTV,서울특별시 광진구 능동로49길 9 (중곡동),37.56445,127.08273
CCTV,CCTV,서울특별시 광진구 동일로72길 34 (중곡동),37.56564,127.07955
CCTV,CCTV,서울특별시 광진구 긴고랑로22길 29,37.55984,127.08381
CCTV,CCTV,서울특별시 광진구 천호대로113길 50-4 (중곡동),37.55926,127.08417
CCTV,CCTV,서울특별시 광진구 용마산로 111 (중곡동),37.56347,127.0868
CCTV,CCTV,서울특별시 광진구 용마산로5길 27 (중곡동),37.55759,127.08654
CCTV,CCTV,서울특별시 광진구 용마산로 47 (중곡동),37.55783,127.08777
CCTV,CCTV,서울특별시 광진구 용마산로1길 65 (중곡동),37.55595,127.08486
CCTV,CCTV,서울특별시 광진구 용마산로3길 57 (중곡동),37.55645,127.08508
CCTV,CCTV,서울특별시 광진구 용마산로3길 57 (중곡동),37.55867,127.08383
CCTV,CCTV,서울특별시 광진구 용마산로3길 57 (중곡동),37.55777,127.08332
CCTV,CCTV,서울특별시 광진구 천호대로111길 41 (중곡동),37.5581,127.08281
CCTV,CCTV,서울특별시 광진구 동일로80길 13 (중곡동),37.5704,127.08059
CCTV,CCTV,"서울특별시 광진구 능동로53길 13 (중곡동, 정인주택)",37.56658,127.08385
CCTV,CCTV,서울특별시 광진구 동일로80길 24 (중곡동),37.5702,127.08117
CCTV,CCTV,서울특별시 광진구 동일로72길 23-5 (중곡동),37.56604,127.07916
CCTV,CCTV,"서울특별시 광진구 동일로72길 17 (중곡동, 중곡아파트)",37.56606,127.07838
CCTV,CCTV,"서울특별시 광진구 긴고랑로7길 60 (중곡동, 주원그린빌)",37.56604,127.0805
CCTV,CCTV,서울특별시 광진구 동일로 399 (중곡동),37.56635,127.07749
CCTV,CCTV,서울특별시 광진구 답십리로78길 11 (중곡동),37.57107,127.08138
CCTV,CCTV,서울특별시 광진구 동일로 462 (중곡동),37.57162,127.08024
CCTV,CCTV,서울특별시 광진구 동일로 452-1 (중곡동),37.57057,127.07999
CCTV,CCTV,서울특별시 광진구 용마산로 191 (중곡동),37.57086,127.08603
CCTV,CCTV,서울특별시 광진구 긴고랑로 136 (중곡동),37.55909,127.09011
CCTV,CCTV,서울특별시 광진구 용마산로8가길 80 (중곡동),37.56227,127.0885
CCTV,CCTV,서울특별시 광진구 용마산로28길 62 (중곡동),37.5671,127.08966
CCTV,CCTV,서울특별시 광진구 용마산로22길 76 (중곡동),37.56539,127.08844
CCTV,CCTV,서울특별시 광진구 용마산로 128 (중곡동) 원방빌딩,37.56523,127.087
CCTV,CCTV,서울특별시 광진구 용마산로22길 24 (중곡동),37.56372,127.08848
CCTV,CCTV,서울특별시 광진구 용마산로30길 17 (중곡동),37.56876,127.08682
CCTV,CCTV,서울특별시 광진구 긴고랑로 152 (중곡동),37.55865,127.09167
CCTV,CCTV,서울특별시 광진구 용마산로6길 13 (중곡동),37.55744,127.08874
CCTV,CCTV,서울특별시 광진구 동일로80길 34 (중곡동),37.57008,127.08177
CCTV,CCTV,서울특별시 광진구 용마산로28길 43 (중곡동),37.56741,127.0886
CCTV,CCTV,서울특별시 광진구 아차산로21길 47 (화양동),37.54403,127.0659
CCTV,CCTV,서울특별시 광진구 군자로 18 (화양동),37.54501,127.07124
CCTV,CCTV,서울특별시 광진구 광나루로30길 49 (화양동),37.54311,127.08135
CCTV,CCTV,서울특별시 광진구 능동로13길 15 (화양동),37.54284,127.07099
CCTV,CCTV,서울특별시 광진구 군자로 27 (화양동),37.54567,127.07065
CCTV,CCTV,서울특별시 광진구 광나루로 448 (화양동),37.54539,127.07905
CCTV,CCTV,서울특별시 광진구 능동로 145 (화양동),37.54362,127.07222
CCTV,CCTV,서울특별시 광진구 아차산로21길 15 (화양동),37.54356,127.06563
CCTV,CCTV,서울특별시 광진구 아차산로 191 (화양동),37.54248,127.06512
CCTV,CCTV,서울특별시 광진구 자양로40길 53 (구의동),37.54685,127.09174
CCTV,CCTV,서울특별시 광진구 뚝섬로 52길,37.53181,127.08409
CCTV,CCTV,서울특별시 광진구 아차산로58길 47 (구의동),37.53569,127.08928
CCTV,CCTV,서울특별시 광진구 뚝섬로 741 (구의동),37.53442,127.09112
CCTV,CCTV,서울특별시 광진구 아차산로 44가길 5,37.53629,127.0797
CCTV,CCTV,서울특별시 광진구 자양로 219,37.54691,127.08703
CCTV,CCTV,서울특별시 광진구 자양로23길 79,37.54379,127.08379
CCTV,CCTV,서울특별시 광진구 자양로23길 79,37.53037,127.0905
CCTV,CCTV,서울특별시 광진구 자양로43길 115,37.55547,127.08903
CCTV,CCTV,서울특별시 광진구 자양로41길 20,37.54998,127.08957
CCTV,CCTV,서울특별시 광진구 광나루로15길 23,37.54908,127.06954
CCTV,CCTV,서울특별시 광진구 군자로 142,37.55421,127.07517
CCTV,CCTV,서울특별시 광진구 구의강변로 96,37.5391,127.09406
CCTV,CCTV,서울특별시 광진구 아차산로73길 7-4 (광장동),37.54582,127.10427
CCTV,CCTV,서울특별시 광진구 광장로1길 23 (광장동),37.54795,127.10205
CCTV,CCTV,서울특별시 광진구 자양로32길 14 (구의동),37.54433,127.0859
CCTV,CCTV,"서울특별시 광진구 자양로26길 59 (구의동, 한일익스프레스)",37.54101,127.08723
CCTV,CCTV,서울특별시 광진구 아차산로51길 86-12 (구의동),37.54124,127.08565
CCTV,CCTV,"서울특별시 광진구 광나루로38길 74 (구의동, 삼영)",37.5416,127.08715
CCTV,CCTV,서울특별시 광진구 아차산로49길 89 (구의동),37.54092,127.08447
CCTV,CCTV,"서울특별시 광진구 아차산로55길 23 (구의동, 신일아트빌라)",37.53835,127.08643
CCTV,CCTV,서울특별시 광진구 자양로44다길 28 (구의동),37.55089,127.09595
CCTV,CCTV,서울특별시 광진구 광나루로52길 94 (구의동),37.53928,127.09104
CCTV,CCTV,서울특별시 광진구 강변역로 17 (구의동),37.5381,127.09204
CCTV,CCTV,서울특별시 광진구 동일로58길 20 (군자동),37.55718,127.07382
CCTV,CCTV,서울특별시 광진구 군자로 129-5 (군자동),37.55389,127.07373
CCTV,CCTV,서울특별시 광진구 천호대로102길 55 (군자동),37.55679,127.07303
CCTV,CCTV,서울특별시 광진구 긴고랑로13길 33 (중곡동),37.56406,127.0824
CCTV,CCTV,서울특별시 광진구 긴고랑로30길 16 (중곡동),37.55902,127.08688
CCTV,CCTV,서울특별시 광진구 아차산로63길 31,37.54087,127.09226
CCTV,CCTV,서울특별시 광진구 자양번영로8길 7 (자양동),37.53443,127.07644
CCTV,CCTV,서울특별시 광진구 뚝섬로57가길 38 (자양동),37.53201,127.08161
CCTV,CCTV,서울특별시 광진구 아차산로40길 49 (자양동),37.53554,127.07791
CCTV,CCTV,서울특별시 광진구 뚝섬로64길 45 (자양동),37.53239,127.08891
CCTV,CCTV,서울특별시 광진구 뚝섬로58길 90 (자양동),37.52903,127.08357
CCTV,CCTV,서울특별시 광진구 뚝섬로52라길 61-12 (자양동),37.52968,127.08182
CCTV,CCTV,서울특별시 광진구 뚝섬로58길 13 (자양동),37.53126,127.08429
CCTV,CCTV,서울특별시 광진구 용마산로30길 37 (중곡동),37.56877,127.08814
CCTV,CCTV,서울특별시 광진구 뚝섬로40길 14 (자양동),37.53339,127.07284
CCTV,CCTV,"서울특별시 광진구 뚝섬로35길 18 (자양동, 무지개빌라)",37.53558,127.07051
CCTV,CCTV,서울특별시 광진구 뚝섬로36가길 26 (자양동),37.53163,127.07187
CCTV,CCTV,서울특별시 광진구 뚝섬로27길 39 (자양동),37.53776,127.06596
CCTV,CCTV,서울특별시 광진구 아차산로32길 21 (자양동),37.53901,127.06816
CCTV,CCTV,서울특별시 광진구 동일로2길 2-8 (자양동),37.53488,127.06062
CCTV,CCTV,서울특별시 광진구 군자로13길 6 (군자동),37.55286,127.07163
CCTV,CCTV,서울특별시 광진구 뚝섬로30가길 18 (자양동),37.53514,127.06536
CCTV,CCTV,서울특별시 광진구 동일로4길 68-8 (자양동),37.53532,127.0647
CCTV,CCTV,서울특별시 광진구 능동로7길 14 (자양동),37.53699,127.06819
CCTV,CCTV,서울특별시 광진구 뚝섬로23길 48  (자양동),37.53727,127.06602
CCTV,CCTV,서울특별시 광진구 뚝섬로23길 8 (자양동),37.53743,127.06544
CCTV,CCTV,서울특별시 광진구 긴고랑로4길 5 (중곡동),37.56357,127.0776
CCTV,CCTV,서울특별시 광진구 용마산로28길 30 (중곡동),37.56764,127.08797
CCTV,CCTV,서울특별시 광진구 천호대로101길 11 (중곡동),37.55983,127.07462
CCTV,CCTV,"서울특별시 광진구 동일로66길 36 (중곡동, 건일)",37.56121,127.0771
CCTV,CCTV,서울특별시 광진구 면목로 63-2,37.5596,127.07778
CCTV,CCTV,서울특별시 광진구 용마산로 47 (중곡동),37.55774,127.08731
CCTV,CCTV,서울특별시 광진구 용마산로1길 69 (중곡동),37.55595,127.08476
CCTV,CCTV,서울특별시 광진구 긴고랑로2길 25 (중곡동 마을마당),37.56267,127.07681
CCTV,CCTV,서울특별시 광진구 용마산로1길 89 (중곡동),37.55632,127.0839
CCTV,CCTV,서울특별시 광진구 광진구천호대로120길16,37.55348,127.08655
CCTV,CCTV,서울특별시 광진구 능동로57길 30-5 (중곡동),37.56831,127.08396
CCTV,CCTV,서울특별시 광진구 동일로80길 12 (중곡동),37.57029,127.08056
CCTV,CCTV,서울특별시 광진구 동일로38길 17-5 (군자동),37.55152,127.07046
CCTV,CCTV,서울특별시 광진구 용마산로25길 22 (중곡동),37.56607,127.08569
CCTV,CCTV,서울특별시 광진구 면목로12길 37 (중곡동),37.56785,127.08383
CCTV,CCTV,서울특별시 광진구 광나루로40길 84 (구의동),37.54107,127.08867
CCTV,CCTV,서울특별시 광진구 천호대로127길 16 (중곡동),37.5536,127.08978
CCTV,CCTV,서울특별시 광진구 용마산로32길 33 (중곡동),37.56942,127.08813
CCTV,CCTV,서울특별시 광진구 자양로45길 103 (중곡동),37.55552,127.08984
CCTV,CCTV,서울특별시 광진구 자양로50길 48 (구의동),37.55256,127.09511
CCTV,CCTV,서울특별시 광진구 군자로 15 (화양동),37.54473,127.07138
CCTV,CCTV,서울특별시 광진구 능동로17길 53 (화양동),37.5469,127.07062
CCTV,CCTV,서울특별시 광진구 광진구아차산로21길 64-43 (화양동),37.54437,127.06714
CCTV,CCTV,서울특별시 광진구 아차산로23길 31 (화양동),37.54336,127.06655
CCTV,CCTV,서울특별시 광진구 광나루로20가길 14 (화양동),37.54521,127.07499
CCTV,CCTV,서울특별시 광진구 광나루로44길 44 (구의동),37.54238,127.09118
CCTV,CCTV,"서울특별시 광진구 아차산성, 구의지구쪽",37.55428,127.1034
CCTV,CCTV,"서울특별시 광진구 아차산 능선, 긴골지구쪽",37.56313,127.10078
CCTV,CCTV,"서울특별시 광진구 뻥튀기골, 길목",37.56823,127.0892
CCTV,CCTV,"서울특별시 광진구 아차산 능선, 긴골지구쪽",37.56849,127.10314
CCTV,CCTV,서울특별시 광진구 긴고랑계곡,37.56383,127.09632
CCTV,CCTV,서울특별시 광진구 아차산 해맞이공원 서쪽,37.55992,127.09899
CCTV,CCTV,서울특별시 광진구 아차산 해맞이공원 남동쪽,37.55823,127.10268
CCTV,CCTV,서울특별시 광진구 용마산로 127,37.56479,127.08457
CCTV,CCTV,서울특별시 광진구 능동로 90,37.53824,127.07089
CCTV,CCTV,서울특별시 광진구 광나루로56길 85,37.53584,127.09572
CCTV,CCTV,서울특별시 광진구 아차산로 612,37.54763,127.10684
CCTV,CCTV,서울특별시 광진구 아차산로 553 (광장동),37.54352,127.10243
CCTV,CCTV,서울특별시 광진구 천호대로 665-2,37.55185,127.08944
CCTV,CCTV,서울특별시 광진구 광나루로 529 (구의동),37.54512,127.08798
CCTV,CCTV,서울특별시 광진구 자양로 216 (구의동),37.54593,127.08628
CCTV,CCTV,서울특별시 광진구 강변역로 50 (구의동),37.53271,127.09312
CCTV,CCTV,서울특별시 광진구 강변역로4길 10 (구의동),37.53504,127.09313
CCTV,CCTV,서울특별시 광진구 광나루로56길 86 (구의동),37.53776,127.09638
CCTV,CCTV,서울특별시 광진구 강변역로 53 (구의동),37.53565,127.09455
CCTV,CCTV,서울특별시 광진구 강변역로 53 (구의동),37.53553,127.09431
CCTV,CCTV,서울특별시 광진구 강변역로4길 56 (구의동),37.53381,127.09229
CCTV,CCTV,서울특별시 광진구 구의동 611 (구의),37.53792,127.09699
CCTV,CCTV,서울특별시 광진구 구의강변로 45 (구의동),37.53472,127.09164
CCTV,CCTV,서울특별시 광진구 군자로 88 (군자동),37.55116,127.07119
CCTV,CCTV,서울특별시 광진구 능동로 295 (군자동),37.55592,127.07854
CCTV,CCTV,서울특별시 광진구 천호대로 512 (군자동),37.55856,127.07546
CCTV,CCTV,서울특별시 광진구 능동로 216 (능동),37.5491,127.07545
CCTV,CCTV,서울특별시 광진구 천호대로 616 (능동),37.55457,127.08569
CCTV,CCTV,서울특별시 광진구 능동로 248 (능동),37.5524,127.07715
CCTV,CCTV,서울특별시 광진구 능동로 209(군자동),37.55065,127.076
CCTV,CCTV,서울특별시 광진구 뚝섬로 626 (자양동),37.53215,127.07903
CCTV,CCTV,서울특별시 광진구 아차산로 218 (자양동),37.54091,127.06739
CCTV,CCTV,서울특별시 광진구 뚝섬로 472 (자양동),37.5366,127.06336
CCTV,CCTV,서울특별시 광진구 능동로 385 (중곡동),37.56359,127.08285
CCTV,CCTV,서울특별시 광진구 긴고랑로 18 (중곡동),37.56363,127.07825
CCTV,CCTV,서울특별시 광진구 동일로 341 (중곡동),37.5615,127.07475
CCTV,CCTV,서울특별시 광진구 능동로 324-1 (중곡동),37.55859,127.08044
CCTV,CCTV,서울특별시 광진구 용마산로 44 (중곡동),37.5577,127.08805
CCTV,CCTV,서울특별시 광진구 천호대로 655 (중곡동),37.55252,127.08969
CCTV,CCTV,서울특별시 광진구 아차산로 219,37.54111,127.06778
CCTV,CCTV,서울특별시 광진구 능동로 110 (화양동),37.54096,127.07128
CCTV,CCTV,서울특별시 광진구 능동로 125 (화양동),37.54204,127.07143
CCTV,CCTV,서울특별시 광진구 능동로 109 (화양동),37.54086,127.07091
CCTV,CCTV,서울특별시 광진구 면목로 127,37.56502,127.08069
CCTV,CCTV,서울특별시 광진구 뚝섬로 666,37.53163,127.0835
CCTV,CCTV,서울특별시 광진구 자양로 45 (자양동),37.53205,127.08547
CCTV,CCTV,서울특별시 광진구 능동로 433 (중곡동),37.56755,127.08499
CCTV,CCTV,서울특별시 광진구 아차산로 537-17 (광장동),37.54226,127.09959
CCTV,CCTV,서울특별시 광진구 자양로 185,37.54417,127.08478
CCTV,CCTV,서울특별시 광진구 자양로 116,37.53794,127.08352
CCTV,CCTV,서울특별시 광진구 영화사로 97,37.55464,127.0967
CCTV,CCTV,서울특별시 광진구 능동로4길 17,37.53338,127.06855
CCTV,CCTV,서울특별시 광진구 광나루로 375-1,37.54803,127.0718
CCTV,CCTV,서울특별시 광진구 자양로 81,37.53525,127.08387
CCTV,CCTV,서울특별시 광진구 용마산로 134,37.56503,127.08656
CCTV,CCTV,서울특별시 광진구 뚝섬로31길51,37.53761,127.06853
CCTV,CCTV,서울특별시 광진구 능동로69,37.53716,127.06922
CCTV,CCTV,서울특별시 광진구 광나루로30길,37.54374,127.08169
CCTV,CCTV,서울특별시 광진구 능동로 81,37.53792,127.06952
CCTV,CCTV,서울특별시 광진구 광나루로619,37.54106,127.09613
CCTV,CCTV,서울특별시 광진구 면목로178,37.56889,127.08302
CCTV,CCTV,서울특별시 광진구 아차산로 343,37.53731,127.08117
CCTV,CCTV,서울특별시 광진구 자양로 40길 41,37.54777,127.09033
CCTV,CCTV,서울특별시 광진구 천호대로 113길 7,37.55762,127.0833
CCTV,CCTV,서울특별시 광진구 뚝섬로 558,37.53427,127.07162
CCTV,CCTV,서울특별시 광진구 능동로 87,37.53916,127.06937
CCTV,CCTV,서울특별시 광진구 영화사로 111,37.55284,127.09923
CCTV,CCTV,서울특별시 광진구 능동로 368,37.56222,127.08211
CCTV,CCTV,서울특별시 광진구 뚝섬로 467,37.53907,127.06237
CCTV,CCTV,서울특별시 광진구 구의강변로 69 구남초교 정문 앞,37.53666,127.0927
CCTV,CCTV,서울특별시 광진구 광장로1길 19,37.54783,127.10197
CCTV,CCTV,서울특별시 광진구 천호대로 541,37.55772,127.07862
CCTV,CCTV,서울특별시 광진구 자양2동 680-63,37.53497,127.08764
CCTV,CCTV,서울특별시 광진구 자양2동 680-63,37.53604,127.08927
CCTV,CCTV,서울특별시 광진구 자양2동 680-63,37.53402,127.08998
CCTV,CCTV,서울특별시 광진구 자양4동 41-9,37.5378,127.06193
CCTV,CCTV,서울특별시 광진구 구의강변로 11,37.5326,127.09163
CCTV,CCTV,서울특별시 광진구 뚝섬로46길 64 (자양동),37.5303,127.07621
CCTV,CCTV,서울특별시 광진구 천호대로140길 40 (광장동),37.54428,127.10024
CCTV,CCTV,서울특별시 광진구 뚝섬로 41길 33,37.53493,127.07531
CCTV,CCTV,서울특별시 광진구 긴고랑로13길 69 (중곡동),37.56547,127.08318
CCTV,CCTV,서울특별시 광진구 긴고랑로9길 40 (중곡동),37.56531,127.08172
CCTV,CCTV,서울특별시 광진구 자양로38길 55 (구의동),37.54674,127.09055
CCTV,CCTV,서울특별시 광진구 아차산로70길 17-21,37.54106,127.1033
CCTV,CCTV,서울특별시 광진구 광나루로40길 80-4 (구의동),37.54129,127.08875
CCTV,CCTV,서울특별시 광진구 광나루로30나길 17 (구의동),37.54358,127.08268
CCTV,CCTV,서울특별시 광진구 구의로16길 68 (구의동),37.54235,127.09358
CCTV,CCTV,서울특별시 광진구 능동로32길 67 (능동),37.55414,127.08212
CCTV,CCTV,서울특별시 광진구 자양로9길 32 (자양동),37.5336,127.08278
CCTV,CCTV,서울특별시 광진구 자양번영로6길 67 (자양동),37.53159,127.07932
CCTV,CCTV,서울특별시 광진구 능동로4길 51 (자양동),37.53218,127.0701
CCTV,CCTV,서울특별시 광진구 긴고랑로4길 30 (중곡동) 도로명 주소 X,37.5625,127.07705
CCTV,CCTV,서울특별시 광진구 면목로 53 (중곡동),37.55889,127.0773
CCTV,CCTV,서울특별시 광진구 천호대로109길 13 (중곡동),37.5575,127.08104
CCTV,CCTV,서울특별시 광진구 능동로51길 37-1 (중곡동),37.56647,127.08204
CCTV,CCTV,서울특별시 광진구 광나루로 18길 21 (화양동),37.54675,127.07203
CCTV,CCTV,서울특별시 광진구 아차산로 384-1,37.5377,127.0879
CCTV,CCTV,서울특별시 광진구 자양로39길 19 (구의동),37.54917,127.08833
CCTV,CCTV,서울특별시 광진구 광나루로56길 34 (구의동),37.53921,127.09525
CCTV,CCTV,서울특별시 광진구 능동로 32길 145,37.5525,127.086
CCTV,CCTV,서울특별시 광진구 뚝섬로52길 74 (자양동),37.52986,127.07848
CCTV,CCTV,서울특별시 광진구 뚝섬로56길 7 (자양동),37.53089,127.08265
CCTV,CCTV,서울특별시 광진구 능동로 42 (자양동),37.53522,127.06863
CCTV,CCTV,서울특별시 광진구 용마산로3길 104 (중곡동),37.5575,127.08256
CCTV,CCTV,서울특별시 광진구 천호대로113길 10,37.55807,127.08509
CCTV,CCTV,서울특별시 광진구 동일로72길 43 (중곡동),37.56544,127.08013
CCTV,CCTV,"서울특별시 광진구 용마산로22길 19-34 (중곡동, 삼보드림빌)",37.56533,127.08794
CCTV,CCTV,서울특별시 광진구 뚝섬로 561,37.5361,127.07356
CCTV,CCTV,"서울특별시 광진구 자양로42길 53 (구의동, 광진로얄빌라)",37.5482,127.09302
CCTV,CCTV,서울특별시 광진구 능동로6길 16 학교 정문 앞,37.53434,127.06896
CCTV,CCTV,서울특별시 광진구 자양번영로 12 (자양동),37.53057,127.07501
CCTV,CCTV,서울특별시 광진구 군자로 70 두산위브 앞,37.54883,127.07078
CCTV,CCTV,서울특별시 광진구 아차산로76길 19 (광장동),37.54747,127.10795
CCTV,CCTV,서울특별시 광진구 아차산로69길,37.54275,127.09831
CCTV,CCTV,서울특별시 광진구 아차산로 200 (자양동),37.54094,127.06606
CCTV,CCTV,서울특별시 광진구 뚝섬로 716 (자양동),37.53367,127.08823
CCTV,CCTV,서울특별시 광진구 구의강변로 11,37.53241,127.0902
CCTV,CCTV,서울특별시 광진구 자양로40길 41 (구의동),37.54751,127.09079
CCTV,CCTV,서울특별시 광진구 구의로 7,37.53876,127.08923
비상벨,비상벨,서울특별시 광진구 광장로3길 22 (광장동),37.5485,127.103
비상벨,비상벨,서울특별시 광진구 아차산로 540 (광장동),37.54244,127.10147
비상벨,비상벨,서울특별시 광진구 아차산로78길 53 (광장동),37.55144,127.10983
비상벨,비상벨,서울특별시 광진구 아차산로 636 (광장동),37.54891,127.10899
비상벨,비상벨,서울특별시 광진구 천호대로 809 (광장동),37.54587,127.10359
비상벨,비상벨,서울특별시 광진구 천호대로 143길 23,37.54656,127.10345
비상벨,비상벨,서울특별시 광진구 아차산로78길 176 (광장동),37.54802,127.10806
비상벨,비상벨,서울특별시 광진구 광장로1다길 60 (광장동),37.55079,127.10133
비상벨,비상벨,서울특별시 광진구 광장로1나길 16 (광장동),37.54876,127.10183
비상벨,비상벨,서울특별시 광진구 광장로 1 (광장동),37.54543,127.09779
비상벨,비상벨,서울특별시 광진구 아차산로70길 62,37.54127,127.09891
비상벨,비상벨,서울특별시 광진구 구의로 13-6 (구의동),37.53938,127.08895
비상벨,비상벨,서울특별시 광진구 아차산로57길 14 (구의동),37.53914,127.08831
비상벨,비상벨,서울특별시 광진구 자양로26길 91-14 (구의동),37.54099,127.089
비상벨,비상벨,서울특별시 광진구 광나루로40길 17 (구의동),37.54403,127.08944
비상벨,비상벨,서울특별시 광진구 자양로30길 79 (구의동),37.54298,127.08942
비상벨,비상벨,서울특별시 광진구 구의로 65 (구의동),37.54398,127.09043
비상벨,비상벨,서울특별시 광진구 자양로30길 87-10 (구의동),37.54348,127.08962
비상벨,비상벨,서울특별시 광진구 광나루로38길 27 (구의동),37.54371,127.08807
비상벨,비상벨,서울특별시 광진구 구의로11길 28 (구의동),37.54369,127.08876
비상벨,비상벨,서울특별시 광진구 자양로30길 43 (구의동),37.5434,127.08723
비상벨,비상벨,서울특별시 광진구 자양로32길 31 (구의동),37.54432,127.0866
비상벨,비상벨,서울특별시 광진구 자양로30길 14,37.54363,127.08565
